ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
0544a142bcd6efd7,xclick,/m/050k8,1,0.07,0.935625,0.151032,0.814259,0,0,0,0,0,0.07,0.935625,0.46,0.695625,0.477486,0.564728,0.814259,0.151032
054948a52547cc48,activemil,/m/050k8,1,0.0,0.999375,0.043071,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
054dd4ca2a338f8d,xclick,/m/050k8,1,0.049805,0.429688,0.071742,0.843338,0,0,0,0,0,0.211914,0.049805,0.248047,0.429688,0.843338,0.720351,0.071742,0.724744
054dd4ca2a338f8d,xclick,/m/050k8,1,0.449219,0.831055,0.081991,0.843338,0,0,0,0,0,0.628906,0.658203,0.449219,0.831055,0.081991,0.843338,0.156662,0.751098
055280b46011ab9a,xclick,/m/050k8,1,0.065625,0.442187,0.1625,0.997917,0,1,0,0,0,0.28125,0.370312,0.065625,0.442187,0.997917,0.1625,0.191667,0.997917
05551391c119d3cc,xclick,/m/050k8,1,0.0,0.998438,0.0,0.998958,0,1,0,0,0,0.545312,0.998438,0.473438,0.0,0.0,0.36875,0.998958,0.622917
0555a1f17c73207c,activemil,/m/050k8,1,0.678125,0.842188,0.089583,0.4,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
05584c580a3fb7c4,xclick,/m/050k8,1,0.0,0.45875,0.231203,0.416353,1,1,0,0,0,0.3575,0.00375,0.45875,0.0,0.231203,0.416353,0.337406,0.243421
05584c580a3fb7c4,xclick,/m/050k8,1,0.0,0.77,0.329887,0.703008,0,1,0,0,0,0.453125,0.22375,0.0,0.77,0.329887,0.703008,0.50282,0.456767
05584c580a3fb7c4,xclick,/m/050k8,1,0.57875,0.999375,0.419173,0.93515,0,1,0,0,0,0.57875,0.995625,0.999375,0.819375,0.800752,0.93515,0.453008,0.419173
055cd18de2c75a81,xclick,/m/050k8,1,0.270625,0.815625,0.103933,0.999064,1,1,0,0,0,0.608125,0.270625,0.815625,0.62125,0.103933,0.296816,0.999064,0.999064
056669372a21ff04,xclick,/m/050k8,1,0.329688,0.795313,0.059375,0.940625,0,0,0,0,0,0.442188,0.329688,0.754687,0.795313,0.059375,0.090625,0.940625,0.85
0568903bc8b65da0,xclick,/m/050k8,1,0.245625,0.515,0.120471,0.881341,0,0,0,0,0,0.41875,0.4125,0.515,0.245625,0.120471,0.881341,0.798007,0.811594
0568903bc8b65da0,xclick,/m/050k8,1,0.550625,0.809375,0.094203,0.874094,0,0,0,0,0,0.701875,0.586875,0.809375,0.550625,0.094203,0.874094,0.707428,0.553442
056df2a0635a0d6b,xclick,/m/050k8,1,0.310625,0.68,0.089888,0.990637,1,0,0,0,0,0.310625,0.479375,0.68,0.564375,0.155431,0.990637,0.890449,0.089888
056e296765345890,xclick,/m/050k8,1,0.020806,0.988297,0.007716,0.615741,0,0,0,0,0,0.020806,0.53316,0.988297,0.226268,0.304012,0.007716,0.291667,0.615741
057ca8e7052d2ce4,xclick,/m/050k8,1,0.185625,0.776875,0.045,0.971875,1,0,0,0,0,0.474375,0.776875,0.544375,0.185625,0.971875,0.230625,0.045,0.7575
0580a20ac9d2bbd4,xclick,/m/050k8,1,0.228125,0.770625,0.0,0.999167,0,1,0,0,0,0.454375,0.544375,0.770625,0.228125,0.0,0.999167,0.999167,0.998333
0584472b0ce3ecfb,xclick,/m/050k8,1,0.207516,0.289216,0.689542,0.844771,1,0,0,1,0,0.243464,0.207516,0.254902,0.289216,0.844771,0.826797,0.689542,0.699346
0584472b0ce3ecfb,xclick,/m/050k8,1,0.243464,0.339869,0.697712,0.859477,0,0,0,1,0,0.297386,0.339869,0.29902,0.243464,0.697712,0.720588,0.859477,0.844771
0584472b0ce3ecfb,xclick,/m/050k8,1,0.251634,0.370915,0.099673,0.243464,0,0,0,0,0,0.302288,0.251634,0.351307,0.370915,0.099673,0.243464,0.24183,0.116013
0584472b0ce3ecfb,xclick,/m/050k8,1,0.439542,0.493464,0.138889,0.21732,0,0,0,1,0,0.454248,0.493464,0.482026,0.439542,0.140523,0.138889,0.21732,0.215686
059062103b691ffb,xclick,/m/050k8,1,0.1725,0.9625,0.361667,0.76,1,0,0,0,0,0.7075,0.9625,0.43,0.1725,0.361667,0.493333,0.76,0.62
05957bdf1b4f1cfd,activemil,/m/050k8,1,0.036262,0.232915,0.49323,0.857834,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0597ca47b64bb2c3,xclick,/m/050k8,1,0.329375,0.670625,0.086522,0.934276,0,0,0,0,0,0.60125,0.515625,0.329375,0.670625,0.086522,0.934276,0.511647,0.419301
0598837d0bfd9d39,xclick,/m/050k8,1,0.24125,0.41625,0.209193,0.694184,1,0,0,0,0,0.27875,0.24125,0.28375,0.41625,0.209193,0.437148,0.694184,0.260788
059ac7b0bdad50fd,xclick,/m/050k8,1,0.195988,0.799383,0.0,0.9967,1,1,0,0,0,0.398148,0.799383,0.594136,0.195988,0.0,0.033003,0.9967,0.876238
05a159db26047eb8,xclick,/m/050k8,1,0.0,0.999375,0.051667,0.785,0,1,0,0,0,0.319375,0.0,0.2025,0.999375,0.785,0.6775,0.051667,0.509167
05a4b86627af46a0,xclick,/m/050k8,1,0.584375,0.999375,0.144167,0.741667,0,1,0,0,0,0.69375,0.584375,0.999375,0.999375,0.144167,0.3725,0.741667,0.375833
05a9204487d04a8c,xclick,/m/050k8,1,0.470625,0.745,0.108818,0.963415,0,0,0,0,0,0.553125,0.745,0.695625,0.470625,0.963415,0.941839,0.108818,0.222326
05ad5685d6aa3524,xclick,/m/050k8,1,0.171875,0.973437,0.116667,0.554167,1,0,0,0,0,0.420312,0.171875,0.889062,0.973437,0.116667,0.329167,0.554167,0.320833
05b6ce697e11ffb1,xclick,/m/050k8,1,0.0,0.85625,0.0,0.92,0,1,0,0,0,0.53,0.0,0.34,0.85625,0.92,0.334167,0.0,0.360833
05c3562ce77d91f8,xclick,/m/050k8,1,0.474634,0.574972,0.823129,0.882653,1,0,1,0,0,0.474634,0.574972,0.533258,0.508455,0.863946,0.857143,0.882653,0.823129
05c53a75aeb13be4,xclick,/m/050k8,1,0.135,0.975,0.024444,0.97,1,0,0,0,0,0.771667,0.975,0.2975,0.135,0.024444,0.435556,0.97,0.57
05c6063b034342f0,xclick,/m/050k8,1,0.425,0.58125,0.398687,0.879925,1,0,0,0,0,0.45125,0.563125,0.58125,0.425,0.879925,0.398687,0.761726,0.419325
05cf19f80007d178,activemil,/m/050k8,1,0.03875,0.5575,0.04717,0.622642,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
05cf19f80007d178,xclick,/m/050k8,1,0.31625,0.77125,0.232075,0.998113,0,1,0,0,0,0.5225,0.66625,0.31625,0.77125,0.232075,0.998113,0.871698,0.309434
05db6cd9951e9e81,xclick,/m/050k8,1,0.016168,0.205335,0.65375,0.934375,0,0,0,0,0,0.113177,0.016168,0.080032,0.205335,0.934375,0.9175,0.65375,0.883125
05db6cd9951e9e81,xclick,/m/050k8,1,0.160873,0.344382,0.14375,0.4125,1,0,0,0,0,0.224737,0.209378,0.344382,0.160873,0.14375,0.4125,0.1625,0.159375
05e197517729734c,xclick,/m/050k8,1,0.568125,0.941875,0.139775,0.88743,0,0,0,0,0,0.568125,0.823125,0.941875,0.735625,0.170732,0.139775,0.816135,0.88743
05e8c67d414a56a8,xclick,/m/050k8,1,0.272461,0.78418,0.221354,0.947266,1,0,0,0,0,0.523438,0.272461,0.548828,0.78418,0.221354,0.397135,0.947266,0.834635
05e96ad843ec263d,activemil,/m/050k8,1,0.391875,0.58,0.084428,0.569418,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
05f5ad490740ef8c,xclick,/m/050k8,1,0.07,0.37125,0.433333,0.999167,1,1,0,0,0,0.31,0.07,0.1725,0.37125,0.999167,0.9425,0.433333,0.500833
05f5ad490740ef8c,xclick,/m/050k8,1,0.305625,0.70875,0.0,0.416667,1,1,0,0,0,0.539375,0.383125,0.70875,0.305625,0.0,0.416667,0.340833,0.058333
05f5ad490740ef8c,xclick,/m/050k8,1,0.32375,0.5525,0.418333,0.9125,0,0,0,0,0,0.4025,0.35875,0.5525,0.32375,0.418333,0.9125,0.463333,0.876667
05f6eeea9b0ecb5c,activemil,/m/050k8,1,0.396875,0.74625,0.332218,0.702092,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
06011d0b6390dc5a,xclick,/m/050k8,1,0.0,0.589063,0.153125,0.826563,0,1,0,0,0,0.185938,0.0,0.204687,0.589063,0.826563,0.370312,0.153125,0.573438
06011d0b6390dc5a,xclick,/m/050k8,1,0.4375,0.998438,0.035937,0.579687,0,1,0,1,0,0.7,0.998438,0.735938,0.4375,0.035937,0.4125,0.579687,0.117188
06049754dbc5e6d2,xclick,/m/050k8,1,0.34375,0.975,0.0,0.875294,0,1,0,0,0,0.673438,0.34375,0.803125,0.975,0.0,0.357647,0.875294,0.543529
06050a2ebf00fbc2,xclick,/m/050k8,1,0.0125,0.809375,0.441667,0.946667,1,0,0,0,0,0.809375,0.53,0.0125,0.188125,0.6775,0.946667,0.664167,0.441667
060dcd71cd1b09ff,xclick,/m/050k8,1,0.0,0.997658,0.0,0.995833,0,1,0,0,0,0.735363,0.997658,0.627635,0.0,0.0,0.595833,0.995833,0.883333
06132aee8e2b83d5,xclick,/m/050k8,1,0.2875,0.643125,0.032833,0.910882,0,0,0,0,0,0.50625,0.428125,0.643125,0.2875,0.032833,0.910882,0.773921,0.133208
06182fa58de356a7,xclick,/m/050k8,1,0.306753,0.728448,0.13875,0.863125,0,0,0,0,0,0.396552,0.306753,0.385057,0.728448,0.863125,0.20875,0.13875,0.79125
061d8e57615d98c4,xclick,/m/050k8,1,0.219375,0.7925,0.02809,0.999064,0,1,0,0,0,0.474375,0.7925,0.520625,0.219375,0.02809,0.755618,0.999064,0.217228
061dae6c1ac60d79,xclick,/m/050k8,1,0.311445,0.713884,0.12,0.88,0,0,0,0,0,0.311445,0.642589,0.713884,0.652908,0.81875,0.12,0.830625,0.88
061e0af02888ae76,xclick,/m/050k8,1,0.025,0.415625,0.0,0.822917,0,1,0,0,0,0.248438,0.415625,0.121875,0.025,0.0,0.7375,0.822917,0.104167
061fe7acd502677c,xclick,/m/050k8,1,0.0175,0.695,0.211875,0.679375,1,0,0,0,0,0.695,0.0175,0.5,0.1375,0.376875,0.524375,0.211875,0.679375
062ab6064e37a775,xclick,/m/050k8,1,0.282857,0.647143,0.03871,0.993548,1,0,0,0,0,0.355714,0.282857,0.447143,0.647143,0.993548,0.111828,0.03871,0.91828
063a9bc437a61e2d,xclick,/m/050k8,1,0.15125,0.97125,0.103189,0.999062,0,1,0,0,0,0.795,0.15125,0.561875,0.97125,0.999062,0.994371,0.103189,0.296435
0648077918a79ddf,xclick,/m/050k8,1,0.075105,0.194937,0.32375,0.4875,1,0,0,0,0,0.164557,0.194937,0.091139,0.075105,0.32375,0.46,0.4875,0.34125
0648077918a79ddf,xclick,/m/050k8,1,0.141772,0.333333,0.578125,0.848125,0,0,0,0,0,0.293671,0.145992,0.333333,0.141772,0.578125,0.848125,0.81375,0.595
0648077918a79ddf,xclick,/m/050k8,1,0.607595,0.948523,0.663125,0.82875,0,0,0,0,0,0.648945,0.913924,0.948523,0.607595,0.663125,0.82875,0.73,0.78625
0648077918a79ddf,xclick,/m/050k8,1,0.642194,0.992405,0.275625,0.448125,1,0,0,0,0,0.670042,0.956118,0.992405,0.642194,0.275625,0.448125,0.321875,0.383125
064b4fa5233b6633,xclick,/m/050k8,1,0.468125,0.574375,0.332075,0.614151,1,0,0,0,0,0.556875,0.49,0.468125,0.574375,0.332075,0.614151,0.370755,0.580189
064b4fa5233b6633,xclick,/m/050k8,1,0.77375,0.78875,0.65,0.7,0,0,0,1,0,0.785,0.7825,0.77375,0.78875,0.65,0.7,0.681132,0.679245
064b4fa5233b6633,xclick,/m/050k8,1,0.91875,0.94,0.642453,0.7,0,0,0,1,0,0.93625,0.9275,0.91875,0.94,0.642453,0.7,0.684906,0.684906
064b4fa5233b6633,xclick,/m/050k8,1,0.9375,0.961875,0.808491,0.839623,0,0,0,1,0,0.961875,0.93875,0.9375,0.958125,0.808491,0.839623,0.837736,0.816038
064cf4baf718ecc8,xclick,/m/050k8,1,0.35875,0.66875,0.110215,0.987455,1,0,0,0,0,0.43125,0.35875,0.413125,0.66875,0.110215,0.351254,0.987455,0.867384
065329310c5e1592,activemil,/m/050k8,1,0.0,1.0,0.015947,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
065d7dcca61c9802,xclick,/m/050k8,1,0.06,0.148125,0.33677,0.823024,0,0,0,0,0,0.1075,0.095625,0.06,0.148125,0.33677,0.823024,0.783505,0.371134
065d7dcca61c9802,xclick,/m/050k8,1,0.15875,0.229375,0.329897,0.819588,0,0,0,0,0,0.21375,0.20125,0.229375,0.15875,0.329897,0.819588,0.367698,0.371134
065d7dcca61c9802,xclick,/m/050k8,1,0.236875,0.26875,0.329897,0.82646,0,0,0,0,0,0.243125,0.236875,0.245625,0.26875,0.329897,0.823024,0.82646,0.441581
065d7dcca61c9802,xclick,/m/050k8,1,0.275,0.341875,0.329897,0.823024,1,0,0,0,0,0.289375,0.275,0.295625,0.341875,0.329897,0.812715,0.823024,0.386598
065d7dcca61c9802,xclick,/m/050k8,1,0.346875,0.436875,0.340206,0.805842,0,0,0,0,0,0.41,0.394375,0.436875,0.346875,0.340206,0.805842,0.776632,0.780069
065d7dcca61c9802,xclick,/m/050k8,1,0.446875,0.5325,0.33677,0.809278,0,0,0,0,0,0.490625,0.446875,0.48125,0.5325,0.33677,0.738832,0.809278,0.780069
065d7dcca61c9802,xclick,/m/050k8,1,0.545625,0.638125,0.343643,0.816151,0,0,0,0,0,0.6175,0.57125,0.545625,0.638125,0.343643,0.816151,0.790378,0.357388
065d7dcca61c9802,xclick,/m/050k8,1,0.640625,0.733125,0.341924,0.816151,0,0,0,0,0,0.681875,0.640625,0.695625,0.733125,0.341924,0.367698,0.816151,0.785223
065d7dcca61c9802,xclick,/m/050k8,1,0.740625,0.83,0.343643,0.805842,0,0,0,0,0,0.799375,0.755625,0.740625,0.83,0.343643,0.805842,0.407216,0.780069
065d7dcca61c9802,xclick,/m/050k8,1,0.844375,0.9325,0.33677,0.823024,0,0,0,0,0,0.906875,0.860625,0.844375,0.9325,0.33677,0.823024,0.383162,0.790378
0660add2bf06d746,xclick,/m/050k8,1,0.1975,0.50625,0.07,0.976364,1,0,0,0,0,0.234375,0.50625,0.231875,0.1975,0.07,0.797273,0.976364,0.903636
0660add2bf06d746,xclick,/m/050k8,1,0.5025,0.805,0.099091,0.936364,1,0,0,0,0,0.598125,0.57,0.805,0.5025,0.099091,0.936364,0.831818,0.809091
066e1c1a72aa9ba5,xclick,/m/050k8,1,0.560625,0.999375,0.222326,0.866792,1,1,0,0,0,0.560625,0.92375,0.999375,0.821875,0.659475,0.222326,0.377111,0.866792
0673350f0d05efd6,xclick,/m/050k8,1,0.071233,0.494521,0.589041,0.946575,0,0,0,0,0,0.464384,0.494521,0.091781,0.071233,0.589041,0.623288,0.946575,0.917808
0673350f0d05efd6,xclick,/m/050k8,1,0.338356,0.691781,0.353425,0.773973,0,0,0,0,0,0.371233,0.691781,0.650685,0.338356,0.353425,0.739726,0.773973,0.380822
0673350f0d05efd6,xclick,/m/050k8,1,0.431507,0.958904,0.019178,0.493151,0,0,0,0,0,0.820548,0.958904,0.565753,0.431507,0.019178,0.187671,0.493151,0.312329
0678240750f2e8f1,xclick,/m/050k8,1,0.163572,0.783378,0.471875,0.7425,0,0,0,1,0,0.668435,0.783378,0.281167,0.163572,0.471875,0.628125,0.7425,0.57375
0678240750f2e8f1,xclick,/m/050k8,1,0.213086,0.815208,0.643125,0.810625,1,0,0,1,0,0.213086,0.759505,0.815208,0.293546,0.689375,0.643125,0.758125,0.810625
0679539b677ce050,activemil,/m/050k8,1,0.11875,0.535,0.138549,0.748351,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
067d0d719434ace2,xclick,/m/050k8,1,0.281429,0.574286,0.384946,0.997849,1,1,0,0,0,0.574286,0.418571,0.342857,0.281429,0.447312,0.997849,0.384946,0.713978
06804848802f0b93,xclick,/m/050k8,1,0.114123,0.891583,0.068586,0.939881,0,0,0,0,0,0.233951,0.760342,0.891583,0.114123,0.939881,0.068586,0.645216,0.815411
06878a2cc02bb2ff,activemil,/m/050k8,1,0.245,0.519167,0.240625,0.595625,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
06878a2cc02bb2ff,xclick,/m/050k8,1,0.630833,0.706667,0.251875,0.588125,0,0,0,1,0,0.67,0.656667,0.630833,0.706667,0.251875,0.588125,0.57125,0.289375
068c40ceaaa4aac8,xclick,/m/050k8,1,0.0675,0.316875,0.224203,0.750469,0,0,0,0,0,0.225625,0.0675,0.316875,0.149375,0.224203,0.289869,0.657598,0.750469
068c40ceaaa4aac8,xclick,/m/050k8,1,0.270625,0.524375,0.25985,0.776735,0,0,0,0,0,0.429375,0.524375,0.369375,0.270625,0.25985,0.692308,0.776735,0.324578
068c40ceaaa4aac8,xclick,/m/050k8,1,0.4575,0.738125,0.230769,0.754221,0,0,0,0,0,0.61125,0.738125,0.573125,0.4575,0.230769,0.657598,0.754221,0.309568
068c40ceaaa4aac8,xclick,/m/050k8,1,0.64125,0.930625,0.21576,0.747655,0,0,0,0,0,0.788125,0.930625,0.795,0.64125,0.21576,0.65197,0.747655,0.294559
0694ebdfb13a0f37,xclick,/m/050k8,1,0.19375,0.486875,0.0,0.948162,1,1,0,0,0,0.245,0.19375,0.375,0.486875,0.0,0.31951,0.948162,0.795476
0694ebdfb13a0f37,xclick,/m/050k8,1,0.46875,0.898125,0.332705,0.818096,1,0,0,0,0,0.46875,0.898125,0.47875,0.850625,0.422243,0.707823,0.818096,0.332705
06992dd1f046d8fb,xclick,/m/050k8,1,0.01875,0.998438,0.0,0.997658,0,1,0,0,0,0.451562,0.78125,0.998438,0.01875,0.997658,0.0,0.159251,0.948478
06a3c476e050000a,xclick,/m/050k8,1,0.501887,0.7,0.6975,0.951875,0,0,0,0,0,0.581132,0.581132,0.7,0.501887,0.6975,0.951875,0.72,0.725
06a3c476e050000a,xclick,/m/050k8,1,0.503774,0.70283,0.700625,0.950625,0,0,0,0,0,0.646226,0.55283,0.70283,0.503774,0.700625,0.950625,0.923125,0.725
06a3c476e050000a,xclick,/m/050k8,1,0.658491,0.880189,0.0825,0.36625,1,0,0,0,0,0.80566,0.751887,0.880189,0.658491,0.0825,0.36625,0.11,0.118125
06a3c476e050000a,xclick,/m/050k8,1,0.731132,0.929245,0.700625,0.95375,0,0,0,0,0,0.854717,0.826415,0.929245,0.731132,0.700625,0.95375,0.725,0.718125
06a53fdb6237bc71,xclick,/m/050k8,1,0.164167,0.8625,0.2,0.88875,0,0,0,0,0,0.455,0.559167,0.8625,0.164167,0.2,0.88875,0.7475,0.3225
06c6cf2add23600e,xclick,/m/050k8,1,0.34375,0.635156,0.0775,0.92625,0,0,0,0,0,0.610938,0.382031,0.34375,0.635156,0.0775,0.92625,0.8225,0.86625
06ccab698878f201,xclick,/m/050k8,1,0.2775,0.66625,0.041667,0.999167,0,1,0,0,0,0.420625,0.5075,0.2775,0.66625,0.999167,0.041667,0.2025,0.996667
06d71be7d9201d14,xclick,/m/050k8,1,0.268125,0.62625,0.136023,0.912758,0,0,0,0,0,0.481875,0.403125,0.62625,0.268125,0.136023,0.912758,0.803002,0.230769
06d91b2eaf6cf973,xclick,/m/050k8,1,0.0,0.44,0.167925,0.420755,0,1,0,0,0,0.39,0.44,0.0,0.0,0.167925,0.303774,0.420755,0.311321
06d91b2eaf6cf973,xclick,/m/050k8,1,0.05375,0.83,0.232075,0.883019,0,0,0,0,0,0.59625,0.05375,0.2575,0.83,0.232075,0.592453,0.883019,0.35283
06d91b2eaf6cf973,xclick,/m/050k8,1,0.4325,0.95875,0.066038,0.269811,0,0,0,0,0,0.54875,0.4325,0.95875,0.88875,0.066038,0.162264,0.154717,0.269811
06de54f99629d75e,xclick,/m/050k8,1,0.123125,0.7475,0.17597,0.981079,0,0,0,0,0,0.465625,0.123125,0.7475,0.44625,0.17597,0.497635,0.451277,0.981079
06e1c84b62809448,activemil,/m/050k8,1,0.548125,0.779375,0.54409,0.926829,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
06e5f6e7eeb0f55f,xclick,/m/050k8,1,0.004854,0.970874,0.0,0.9975,0,0,0,0,0,0.451456,0.427184,0.004854,0.970874,0.9975,0.0,0.0175,0.995
06ec0182ef51ceba,xclick,/m/050k8,1,0.33,0.825,0.404167,0.999167,0,1,0,0,0,0.6875,0.825,0.458125,0.33,0.404167,0.534167,0.999167,0.850833
06edf7b5a2ce3f96,xclick,/m/050k8,1,0.5525,0.85,0.376875,0.934375,1,0,0,0,0,0.7075,0.780625,0.5525,0.85,0.934375,0.376875,0.551875,0.8475
06f92f5456da8509,xclick,/m/050k8,1,0.0,0.999375,0.0,0.999167,0,1,0,0,0,0.5,0.999375,0.551875,0.0,0.0,0.675833,0.999167,0.454167
07030ad06bbe5a25,xclick,/m/050k8,1,0.106934,0.211362,0.526035,0.831776,0,0,0,0,0,0.18797,0.106934,0.121136,0.211362,0.526035,0.547397,0.831776,0.797063
07030ad06bbe5a25,xclick,/m/050k8,1,0.770259,0.88137,0.433912,0.750334,1,0,0,0,0,0.868003,0.88137,0.789474,0.770259,0.433912,0.734312,0.750334,0.445928
071081eed5713a2e,xclick,/m/050k8,1,0.05,0.55375,0.015009,0.454034,0,0,0,0,0,0.405,0.19625,0.05,0.55375,0.015009,0.454034,0.274859,0.199812
071081eed5713a2e,xclick,/m/050k8,1,0.223125,0.754375,0.223265,0.692308,0,0,0,0,0,0.57125,0.36375,0.223125,0.754375,0.223265,0.692308,0.501876,0.423077
071081eed5713a2e,xclick,/m/050k8,1,0.415,0.955625,0.422139,0.949343,0,0,0,0,0,0.79375,0.571875,0.415,0.955625,0.422139,0.949343,0.734522,0.626642
071137e32d62db97,activemil,/m/050k8,1,0.007292,0.876042,0.022656,0.954687,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0712953fbfea4c76,xclick,/m/050k8,1,0.328,0.672,0.202,0.835,0,0,0,0,0,0.5,0.328,0.509,0.672,0.202,0.48,0.835,0.744
0719b79f0a8171bb,xclick,/m/050k8,1,0.44375,0.5525,0.0,0.846154,1,1,0,0,0,0.515,0.44375,0.5525,0.491875,0.0,0.313321,0.765478,0.846154
07235c06a6c11675,xclick,/m/050k8,1,0.297927,0.727979,0.104882,0.886076,0,0,0,0,0,0.571244,0.727979,0.409326,0.297927,0.104882,0.759494,0.886076,0.155515
0726d870bea2f036,xclick,/m/050k8,1,0.41625,0.6775,0.112994,0.840866,1,0,0,0,0,0.5375,0.41625,0.553125,0.6775,0.840866,0.502825,0.112994,0.590395
072eb4f3ee149fda,xclick,/m/050k8,1,0.37375,0.616875,0.164609,0.821399,1,0,0,0,0,0.410625,0.37375,0.42625,0.616875,0.821399,0.225514,0.164609,0.209877
073d5a2ddf92bee9,xclick,/m/050k8,1,0.03268,0.199346,0.501634,0.754902,0,1,0,1,0,0.199346,0.094771,0.058824,0.03268,0.501634,0.748366,0.754902,0.513072
073d5a2ddf92bee9,xclick,/m/050k8,1,0.23366,0.380719,0.488562,0.722222,0,1,0,1,0,0.380719,0.27451,0.23366,0.380719,0.488562,0.722222,0.5,0.493464
073d5a2ddf92bee9,xclick,/m/050k8,1,0.410131,0.552288,0.480392,0.705882,0,1,0,1,0,0.411765,0.449346,0.410131,0.552288,0.480392,0.705882,0.705882,0.486928
074132201fc71559,activemil,/m/050k8,1,0.053125,1.0,0.025833,0.951667,0,1,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
07439a3fbee05c5d,xclick,/m/050k8,1,0.192344,0.685341,0.19125,0.783125,1,0,0,0,0,0.380952,0.192344,0.520075,0.685341,0.783125,0.43625,0.19125,0.2375
074586bbf0839d11,activemil,/m/050k8,1,0.615,0.786875,0.424812,0.796992,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
075b6675cecf12c9,xclick,/m/050k8,1,0.340625,0.6625,0.152908,0.792683,1,0,0,0,0,0.515625,0.340625,0.511875,0.6625,0.792683,0.665103,0.152908,0.243902
075b6675cecf12c9,xclick,/m/050k8,1,0.7275,0.958125,0.0,0.062852,0,1,0,0,0,0.82875,0.78875,0.7275,0.958125,0.0,0.062852,0.0,0.000938
075cdb3cb68e5954,xclick,/m/050k8,1,0.198437,0.723437,0.181604,0.931604,0,0,0,0,0,0.475,0.484375,0.198437,0.723437,0.181604,0.931604,0.752358,0.290094
075ee46350a5c8f2,xclick,/m/050k8,1,0.010625,0.935,0.197936,0.885553,0,0,0,0,0,0.741875,0.010625,0.214375,0.935,0.885553,0.713884,0.197936,0.263602
0766e9690e125eed,xclick,/m/050k8,1,0.12,0.79625,0.22045,0.792683,0,0,0,0,0,0.32,0.12,0.58875,0.79625,0.792683,0.518762,0.22045,0.398687
0769fb5e8b237eb9,activemil,/m/050k8,1,0.501667,0.825,0.76375,0.895,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0773758807ce847f,activemil,/m/050k8,1,0.277778,0.501634,0.697712,0.985294,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0773758807ce847f,xclick,/m/050k8,1,0.084967,0.661765,0.22549,0.998366,1,1,0,0,0,0.20915,0.084967,0.588235,0.661765,0.22549,0.998366,0.996732,0.302288
07739a86c0e12ac3,xclick,/m/050k8,1,0.094771,0.895425,0.055437,0.997868,0,1,0,0,0,0.594771,0.745098,0.895425,0.094771,0.997868,0.055437,0.1258,0.147122
0774e6038511497f,xclick,/m/050k8,1,0.059375,0.15,0.402083,0.683333,1,0,0,1,0,0.08125,0.125,0.059375,0.15,0.402083,0.683333,0.652083,0.679167
0774e6038511497f,xclick,/m/050k8,1,0.207813,0.932813,0.0,0.997917,0,1,0,0,0,0.539062,0.932813,0.596875,0.207813,0.0,0.085417,0.997917,0.1875
07757120c2e0576f,xclick,/m/050k8,1,0.05875,0.93125,0.137089,0.999061,1,1,0,0,0,0.483125,0.93125,0.05875,0.854375,0.137089,0.991549,0.385915,0.999061
07801d3c0cb15ddd,activemil,/m/050k8,1,0.089062,0.464063,0.221875,0.917188,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0790fd9878db3470,xclick,/m/050k8,1,0.685,0.995,0.075278,0.646707,0,0,0,0,0,0.874375,0.685,0.83,0.995,0.646707,0.53379,0.075278,0.14799
07998add014aee6f,xclick,/m/050k8,1,0.146628,0.812317,0.086,0.93,1,0,0,0,0,0.501466,0.293255,0.146628,0.812317,0.086,0.93,0.83,0.44
079a43fc3fb25fc6,xclick,/m/050k8,1,0.148438,0.490625,0.108235,0.872941,0,0,0,0,0,0.332813,0.148438,0.235937,0.490625,0.108235,0.804706,0.872941,0.814118
